id	filename	md5	size	state
4410759e-961a-4eae-8f8b-5c573918f9a1	mirnas.quantification.txt	cb908593b7cad08ab63052ac1ddc871c	50270	live
f780861b-740f-4f54-aef0-b068bc73ec44	mirnas.quantification.txt	9cb1477150f1fa5d54eb8fb87b8dcae5	50088	live
a0d3dc62-529e-443e-ad57-c2b2de633794	mirnas.quantification.txt	5257ad2c5d0e367b0b4f4381b692af11	50089	live
7574d753-b71a-4a6c-ab69-5cbef0a47c04	mirnas.quantification.txt	cf1839b1bc8bb528d96237a9e616773d	50167	live
b76b90dd-39ca-47e6-9640-58aed0ea1b5a	mirnas.quantification.txt	ca5b619c5cbdf19a129b4ea6ece09afc	50071	live
7254e7b7-805a-425d-9764-a123ae997955	mirnas.quantification.txt	53d4923327a818e14b0b6ce7168c6501	49931	live
cf2fe49a-eb16-4e57-8ea4-ad95f4d0d4ca	mirnas.quantification.txt	548f03a61a6089e1b60f064e6deea79a	50148	live
0dd5633e-d3d3-481e-aafc-a3bcbece775f	mirnas.quantification.txt	719c36e2c50bbe873923e3868ca4f59e	50129	live
eb0eb76e-05d7-4473-ade2-2121f12d1a6a	mirnas.quantification.txt	2bce558d2d4cea3d410a85f13e7a4b49	50187	live
770af4b9-6102-4c48-801f-8aeed8b65e2f	mirnas.quantification.txt	7161fc0eddae2993c0f5983ce6bbbdf7	50280	live
d090ae52-fd2f-4d3e-9eac-a1a34f206ab6	mirnas.quantification.txt	dde561fc85e747c8839fbc7e78d9495f	50176	live
fca17f6c-f05c-4d55-9ba1-9e1ddac5a88b	mirnas.quantification.txt	df98ffac2a820e021553867ad6d4e501	50097	live
1219930b-4204-4fe9-a2ad-b542aa11ff43	mirnas.quantification.txt	22322f0994dde26f21090c93ca390a31	50155	live
549eca7c-1a5c-4283-8b45-a48f721fecda	mirnas.quantification.txt	1bb4f505ca77f149c4eddeade9eeebf1	50340	live
d0d16b23-6e43-4677-a1b6-e963378861eb	mirnas.quantification.txt	a720263b8115cbccaf6d73007d335ef5	50218	live
65437594-22ed-4a02-8135-9d6633010418	mirnas.quantification.txt	617c96b13a167353cb5f78cda51fdca9	50151	live
3f7e02c7-7a25-4c62-bbcd-6e6f7b56a3dd	mirnas.quantification.txt	7cbdb620b4cc349c135e59fd7eef5b7c	50206	live
6526bbf6-1672-4f16-b269-60d04d2f0867	mirnas.quantification.txt	3e6979b56a0fde608596e8ea6383a816	50421	live
ae03dece-401f-4d8c-9fd0-20f083acffff	mirnas.quantification.txt	e61800fa188c7ff7c5366f76bb6c6edf	50161	live
c4c44f88-c608-48f2-a9fa-8d1d45ed1282	mirnas.quantification.txt	b8c6752d91b6614287cd2dc8f6e6ae05	50060	live
0f0e71bf-3c59-436e-aa3c-f50b627848b8	mirnas.quantification.txt	295c3a7115509b00994824d868be8079	50119	live
deab6b48-a7dc-4501-bbb9-25beefa751ab	mirnas.quantification.txt	fef71595980f624f3db683ae1f33e1bf	50174	live
30e4b747-36c0-47c1-9013-c4772a9c7da0	mirnas.quantification.txt	fdfb3067c6c8f2d236f0c2e08cf1a96d	50146	live
4ea4c864-a029-4d9c-86aa-1c0a43f7b2ca	mirnas.quantification.txt	0e35ff62a5686d41c052d60789f41970	50059	live
2d9160a0-953d-4f5e-a04b-7b0e522a737b	mirnas.quantification.txt	374c3303219c48dbb8a4ee68d11d4cc3	50420	live
0a8480b7-1e0e-450f-aa98-c0b724fe2569	mirnas.quantification.txt	db52e73c0e2b0aa680ac1508b529cd13	50173	live
1ede7e7d-8275-49f6-93b4-3a23187bdbef	mirnas.quantification.txt	9eccfa6e17b81bb0e52f982b947c2a3c	50063	live
06d82ef1-5b33-4aac-aa3a-16bada5c4562	mirnas.quantification.txt	a339a4f94ada163f3c70b6e321d64e73	50350	live
0c35fc09-8366-4abe-9151-333205402479	mirnas.quantification.txt	49dff4e0600ebbe04370f0cf943e1ac0	50139	live
69ec332a-1da6-47e6-ba17-b3980def84f2	mirnas.quantification.txt	7f7e771f12eeda468ee3ac9cf37e7bd3	50340	live
3d2ae6ba-5a11-4116-9e83-68870eacb737	mirnas.quantification.txt	90d292fbbe8b9f30dbf0d9c54c2109c0	50176	live
