id	filename	md5	size	state
1ee0a507-76b0-4359-a46c-6d3c5f281b38	4d45166b-ea6e-4e27-8d91-bda8135b87c8.htseq.counts.gz	ab3a378b3bbafb838f7a0abb25c0adba	249240	live
4c97f570-0aed-4e5a-bcd8-21714ef9f31d	d4702ec9-068f-415a-832e-ed72eaa38699.htseq.counts.gz	062b36453b9763b47e8f5a59ca3e07e2	249038	live
f53a0766-4d67-4b0a-89b3-e11933f38eef	583c83ca-b9dd-46d2-811d-a4cde176ee24.htseq.counts.gz	d3657710f61d5509af5910c9abc82b02	251400	live
a2605a35-f66c-4f07-bfd8-773db1b8050b	c49cf84f-cb19-4e11-9a71-4825bc906382.htseq.counts.gz	0cb78b1a3982f08d5ec8c58c67838dbc	252623	live
ee2e846b-3bc4-43ec-9c2a-eb1f3e909da8	a1677081-1019-45b1-be7c-420ba066a421.htseq.counts.gz	25ebb15f74d692e71577df83a0d7477e	253874	live
a1af49e6-ef50-493b-8323-130880ae3c55	636b2a02-fffa-441c-81fa-d6d0c5c5a270.htseq.counts.gz	5913040f6c0975fd8f16fce3890e800e	249505	live
29575de6-b504-42fc-b09e-8adc0f7b449a	f36f74a9-97b4-4913-86e2-56ebaf55f006.htseq.counts.gz	922c3c2f1e4893aec244be411c3686ad	250736	live
38bd40f8-ae80-404f-a9e9-c81ef7b62eff	af65de12-4ba6-472d-ba11-22ee07004ba5.htseq.counts.gz	8646bdf141f52ee9a681d5938ff0f811	250908	live
3625bc4a-55e6-45a9-b198-ce0d5fa62eea	3793cde5-8027-46ad-9003-6a9a43076764.htseq.counts.gz	9f506dfad89e049939f250c1441cc3e8	250101	live
5a26f00f-2742-466c-80c1-a3422a41b47b	c789f723-e543-4b62-98b4-444e5079fa71.htseq.counts.gz	02e38d8d107013d9d377cb94d42b19ab	247782	live
b6757c15-1c9e-4424-ad50-7265b57c7dda	52e5f11b-9a73-4535-9e4d-720fe8feca0a.htseq.counts.gz	b4c7d9f2596d5107ecf20271287739e4	253692	live
ed9dd559-08fd-4fa1-b97a-bbf27d3eb70e	21981535-9a4b-44ca-a3c0-3f52f4c0d29b.htseq.counts.gz	df5495b58f79e087c8e94a542ab338ac	251242	live
67bdbd75-0589-4911-981c-4a94b0f79b33	2c1aca0d-6c50-4f1e-9edf-fec9ec32da69.htseq.counts.gz	1692f49d1151d8daaa1431752e396036	250433	live
d953e62b-8f27-4420-8ef5-0270fe43cec6	6e0407fb-7b98-4cc8-a6f0-f6e7f5935eca.htseq.counts.gz	c6dadb511abc5a8a692a0e85e89c2d96	251485	live
cf20204b-53c8-488f-80e4-aa9e35cc71aa	b5af6c19-ecab-408b-bae2-53909b7135b4.htseq.counts.gz	90e84b83457aa7892d8e1f72220472ef	247252	live
7bfaa64b-cc8f-4a1c-8412-d272d24aefdb	f6d0eda9-920f-4986-82fe-1a327e3bd209.htseq.counts.gz	8de80f4a0343fd066b13d8a5fae99d75	252245	live
2c3b3931-b635-46c6-a527-5293378ab196	09f2bb20-909e-4929-8a79-c64c7fb2af31.htseq.counts.gz	a6fb0286be31effb7f626c47e16f5cd7	250164	live
ead8bb57-7580-4e2a-b01c-3e2912e917bf	72c3c054-1cce-46be-a01c-86b96aeea1f8.htseq.counts.gz	2e323ddaa5a899a1c106a36befd09ea8	253827	live
5985d205-bc24-4ea8-949c-c94f13542263	99b406a3-0ef1-4486-99a5-22a751aa5e1d.htseq.counts.gz	e778d86e2fc0d391f4da1ddf0ccd219c	252020	live
e15fb635-80ef-4ab5-a6cb-841e00a88dfa	1b843dbb-5ef0-47ca-9783-dbeb94aa6df3.htseq.counts.gz	ac598519cb476a1c3dc774afe3405a6a	249997	live
5e44b239-62bc-4233-96b6-5065a2fc31e7	ace439dd-127d-4f64-8028-506fd5ea03de.htseq.counts.gz	57e573f34d0d5c373ecf875ee873774a	251993	live
aecc482d-8368-4d4d-91ea-5c6b8dfc8474	d60b1d68-c859-43af-b9bd-1a7dae06c804.htseq.counts.gz	22052babc1676f15781f1dba0d75abba	244825	live
2c816f2e-5a20-4cee-8938-0ad018ab41fe	938e4a22-7ed8-4b09-aa65-0cd737beee31.htseq.counts.gz	b551b5b5e70f70b21a62fb1dac3e74c7	253654	live
536f5a77-0087-457d-ac95-6d1a9abad8cb	9e8b528b-1172-4c07-a09b-ebb23cf2310c.htseq.counts.gz	65546e6ba8d14d94e53f0186073d7477	250054	live
657e1896-01c2-4e91-a0a1-aa112a382e43	de808f1a-676c-4bda-afcb-bf61577324f7.htseq.counts.gz	5f54423540b6401fea85ec6cbf242d2a	252078	live
def07c32-2609-4dc0-bc70-49e4ea9fc60c	f1fcd165-ddbc-44b8-b062-ae5199c53cba.htseq.counts.gz	e716d06e71c805ff644f79cff5c5f25c	250119	live
add44342-a9cc-4803-b671-0bd63b96c325	0c788954-4a2f-405a-b0b1-8d8ec4e701fb.htseq.counts.gz	254c460090fcc741b26fb510e3fedab7	249323	live
e3035b60-67ba-4dd5-8bcf-5b4457734b3e	0eb3094b-b498-4f54-8772-f322d7057da2.htseq.counts.gz	3156c45021aea0ec65f9108508cdb2d2	249731	live
3526ceee-b8c4-4392-bfed-749aa48722ab	5e2b0dc5-c09b-4334-9f2f-c8e75380d45c.htseq.counts.gz	81c9735cc5992363f00b414711ba3152	249298	live
b8eed826-6051-4358-9b3d-44d1553dd9ad	ee4dcccc-514b-4cc6-ae63-6ed3e7519a40.htseq.counts.gz	a1724a9211cf48ae6ef8abac21f19ff4	255134	live
15c6062d-ae1e-4d9b-ba92-11faad1f727a	70f99dbf-42bc-439c-b562-c51b8e54234e.htseq.counts.gz	c9005c2c6ea28f005b47c4d90d5dba67	252335	live
2c4df630-11fa-4c85-bd18-79a8fe0ed096	e82223ad-33c0-47fd-b0f2-982da64d0cb2.htseq.counts.gz	38082625bb824c09922c9e1d86d35c95	253800	live
bb4411fb-bdb9-4687-b966-81e385d78d8b	6f90946a-0a30-49e8-8699-7a8890c01aed.htseq.counts.gz	23c08e57ad913720cf547c1885bd4c1c	246603	live
c8e8ca3f-fe1a-46c6-99ca-4194e06c2da5	a42c7fc3-4f41-4b15-b1ec-2108fa916f6a.htseq.counts.gz	fab22ed35e6ad53e174723f891754b75	253885	live
9791b348-e0a7-4a3b-8bc0-337440538cff	e4b288d5-b877-42fb-a525-8ed6424338db.htseq.counts.gz	71efbf006abf736fa3e70935256b725b	252738	live
11b29aeb-57c7-48dd-b2fc-3190d4ea4d39	dd9a3ab6-6c93-4b47-9b4e-62e56767054b.htseq.counts.gz	f11a897ae10e77e75c7b30e096762ea6	253314	live
60c6e259-0a41-4124-a341-6c6f218281a2	f5c9ea63-ff66-441a-9a6b-055fdcd7cae9.htseq.counts.gz	7f9bb563300adf99004bb2f9e1f9a15f	248992	live
a09bfab4-9d0d-40da-ac52-640f15a91f2b	7b2cd944-1cd6-4107-8aa6-11913ee32257.htseq.counts.gz	9419c893a35d5130691c0c6f0a64f78d	251587	live
ecc165ac-9f0a-4d7e-90fb-c0fe12909723	b41e03d7-e756-4eb9-9f6e-100164d981d2.htseq.counts.gz	e1eccdfe1cba0183dbe724f749fdefb8	251197	live
970b7961-c998-4b9f-9fb0-ec457c20a49a	95e726db-5ccc-4836-a2ae-7feaddaf9f1b.htseq.counts.gz	43e39403027ced7f52875b85eb4c3d6b	253664	live
b6141740-b262-47a4-9a81-57d475965867	18ded814-596a-46ed-8f58-ba4141e5abb6.htseq.counts.gz	74fec600f0beb85200827b0c04dc9a62	252313	live
